1 0.38856823203161 1 0
2 0.29385475942740E1 1 0.75
3 -5.5867188534934 1 1
4 -0.76753199592477 1 2
5 0.31729003580416 2 0.75
6 0.54803315897767 2 2
7 0.12279411220335 3 0.75
