1 0.12533547935523e–1 1 –0.5
2 0.78957634722828e1 1 0.875
3 –0.87803203303561e1 1 1
4 0.31802509345418 2 0.5
5 –0.26145533859358 2 0.75
6 –0.78199751687981e–2 3 0.375
7 0.88089493102134e–2 4 1
